,label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0,draw,0.29332631826400757,0.7282716631889343,-8.02434078650549e-05,0.3305791914463043,0.7050656676292419,-0.03395502269268036,0.357329398393631,0.6507102251052856,-0.050071585923433304,0.3577960431575775,0.5867630839347839,-0.05995514243841171,0.3443863093852997,0.5383940935134888,-0.07209297269582748,0.3449700176715851,0.5615944862365723,-0.022348441183567047,0.343458890914917,0.42575204372406006,-0.06572569906711578,0.3462962806224823,0.46955960988998413,-0.0479913167655468,0.3415730893611908,0.39083969593048096,-0.07642961293458939,0.31773045659065247,0.5649242997169495,-0.021883921697735786,0.3267197906970978,0.6000078916549683,-0.06387488543987274,0.3239884376525879,0.5251910090446472,-0.06595716625452042,0.3278067409992218,0.6502115726470947,-0.0569164976477623,0.2920882999897003,0.5820701718330383,-0.028324348852038383,0.30446648597717285,0.624603271484375,-0.07733739912509918,0.2996458113193512,0.5525245070457458,-0.07738295197486877,0.3035823702812195,0.6706305146217346,-0.07209595292806625,0.2671825885772705,0.6058763861656189,-0.037428662180900574,0.28492894768714905,0.6274123191833496,-0.07604368776082993,0.27589619159698486,0.5814661979675293,-0.072466641664505,0.28647297620773315,0.6587792634963989,-0.07902319729328156
0,draw,0.291839599609375,0.7448533773422241,-7.26662838133052e-05,0.33017754554748535,0.7094548940658569,-0.02148880623281002,0.35941946506500244,0.6366166472434998,-0.03004595637321472,0.36146920919418335,0.5685515403747559,-0.03819309175014496,0.34271901845932007,0.5289574265480042,-0.0450500063598156,0.3384600281715393,0.5656554102897644,0.004935109987854958,0.3452123999595642,0.4248977601528168,-0.04002140089869499,0.3425520062446594,0.47783997654914856,-0.01845776103436947,0.34460100531578064,0.3794702887535095,-0.05586984381079674,0.31217098236083984,0.5721313953399658,0.0019177303183823824,0.32497066259384155,0.5852262377738953,-0.043898724019527435,0.32130691409111023,0.5145161747932434,-0.037970177829265594,0.319586843252182,0.6316815614700317,-0.034760087728500366,0.2861226499080658,0.5875495076179504,-0.006686800625175238,0.3050505518913269,0.6104414463043213,-0.04868462309241295,0.29792070388793945,0.5397371649742126,-0.048710133880376816,0.3000938296318054,0.6526479721069336,-0.03855789080262184,0.25868409872055054,0.6075788140296936,-0.01684315875172615,0.2821025550365448,0.6119265556335449,-0.04918375611305237,0.2729518711566925,0.5630335807800293,-0.04791506007313728,0.27777475118637085,0.6450966000556946,-0.043839842081069946
0,draw,0.2914833426475525,0.7487268447875977,-7.226227899082005e-05,0.3318614065647125,0.7045745849609375,-0.009634478017687798,0.35965389013290405,0.6280823349952698,-0.013830838724970818,0.36271369457244873,0.5582752823829651,-0.022043585777282715,0.34473270177841187,0.5162533521652222,-0.026303835213184357,0.3351368010044098,0.563414990901947,0.02802327647805214,0.34404560923576355,0.42597371339797974,-0.015835803002119064,0.3396853804588318,0.48107796907424927,0.006442814599722624,0.34350261092185974,0.3776012063026428,-0.03514324873685837,0.31166625022888184,0.5677484273910522,0.019180921837687492,0.32932329177856445,0.5791102647781372,-0.030052611604332924,0.323072612285614,0.5069435238838196,-0.020410288125276566,0.3219197392463684,0.6278752088546753,-0.024165095761418343,0.2872791290283203,0.5815326571464539,0.003988599870353937,0.308318167924881,0.6015035510063171,-0.04036537557840347,0.30056050419807434,0.5289522409439087,-0.038453418761491776,0.3000171482563019,0.6459214091300964,-0.030811991542577744,0.2604193687438965,0.6015037298202515,-0.011817798018455505,0.28625649213790894,0.5993189811706543,-0.037934206426143646,0.2768115997314453,0.5508953928947449,-0.038828521966934204,0.2788410186767578,0.6356726884841919,-0.032189954072237015
0,draw,0.28954434394836426,0.7395395040512085,-1.0838412890734617e-05,0.3306950330734253,0.696500837802887,-0.009622848592698574,0.36042672395706177,0.6241806745529175,-0.01853080280125141,0.3618444502353668,0.551234245300293,-0.03251104801893234,0.33950820565223694,0.5042873024940491,-0.04102865606546402,0.33938097953796387,0.5593379735946655,0.029558200389146805,0.34370073676109314,0.4149927794933319,-0.013265331275761127,0.34328293800354004,0.47325795888900757,0.006852929946035147,0.340315580368042,0.3647315502166748,-0.027825746685266495,0.3144914507865906,0.5595682859420776,0.020852036774158478,0.3273352384567261,0.5684385895729065,-0.030676236376166344,0.32334867119789124,0.499816358089447,-0.018559837713837624,0.3221952021121979,0.6178598403930664,-0.024769186973571777,0.2887333035469055,0.5703384280204773,0.005172037985175848,0.307684063911438,0.5936036109924316,-0.046435460448265076,0.3020319640636444,0.5207880139350891,-0.03842659667134285,0.30054229497909546,0.640885055065155,-0.04009958729147911,0.2612232565879822,0.5881831645965576,-0.010466009378433228,0.2861073911190033,0.5931538939476013,-0.0391693040728569,0.27832531929016113,0.5425893664360046,-0.03762238845229149,0.2799156904220581,0.6321514844894409,-0.03335515037178993
0,draw,0.2898692190647125,0.737339973449707,-3.4784821764333174e-05,0.32992398738861084,0.6948570013046265,-0.012543599121272564,0.3594304323196411,0.6248277425765991,-0.02285650558769703,0.3645057678222656,0.5564518570899963,-0.037661321461200714,0.348037987947464,0.5061498284339905,-0.047926630824804306,0.3384057581424713,0.5550168752670288,0.016775673255324364,0.3439239263534546,0.4101702570915222,-0.026819905266165733,0.34224599599838257,0.46738678216934204,-0.005717734806239605,0.34173160791397095,0.36201292276382446,-0.04367956891655922,0.31463390588760376,0.557287871837616,0.008655378594994545,0.32821086049079895,0.5602218508720398,-0.043123602867126465,0.3235033452510834,0.49397826194763184,-0.0304824598133564,0.323615163564682,0.6101336479187012,-0.03967079520225525,0.28944358229637146,0.5694285035133362,-0.005503538995981216,0.3080359697341919,0.5872132182121277,-0.050572484731674194,0.3017653226852417,0.5184046626091003,-0.04601532593369484,0.30247002840042114,0.6340029835700989,-0.043895114213228226,0.2621755301952362,0.588196873664856,-0.020846622064709663,0.2850821018218994,0.5851674675941467,-0.047253675758838654,0.27717000246047974,0.5386448502540588,-0.04613969102501869,0.28002554178237915,0.6234552264213562,-0.04208996146917343
0,draw,0.2890242338180542,0.7342220544815063,-5.257265002001077e-05,0.3311578035354614,0.6900935173034668,-0.011058956384658813,0.3608613908290863,0.6176750063896179,-0.018381664529442787,0.3632318079471588,0.5458720922470093,-0.030054541304707527,0.34158921241760254,0.5023612976074219,-0.03766196221113205,0.3379027545452118,0.5521397590637207,0.01937507465481758,0.34400954842567444,0.4067762494087219,-0.025144075974822044,0.3420637547969818,0.46383970975875854,-0.003909081220626831,0.34177166223526,0.35908040404319763,-0.040720678865909576,0.3138209581375122,0.5545031428337097,0.01188015379011631,0.32710883021354675,0.5636875033378601,-0.0378335677087307,0.3233410716056824,0.4950782358646393,-0.02748677507042885,0.3212999999523163,0.6149150133132935,-0.03218201547861099,0.2887437343597412,0.5665603280067444,-0.001935975393280387,0.3064606189727783,0.5866698026657104,-0.047304607927799225,0.300611674785614,0.5171092748641968,-0.04223264753818512,0.30022504925727844,0.633985161781311,-0.04152315482497215,0.2615954279899597,0.5849488973617554,-0.016362855210900307,0.2834838330745697,0.5832898616790771,-0.04239517077803612,0.27599745988845825,0.536414623260498,-0.040518276393413544,0.2776186168193817,0.6220563054084778,-0.03864966705441475
0,draw,0.29106539487838745,0.7357069253921509,-5.8290297602070495e-05,0.3320174217224121,0.6926963329315186,-0.010929906740784645,0.36281076073646545,0.6174895763397217,-0.021202348172664642,0.3655807673931122,0.5441153049468994,-0.03584407642483711,0.3424854278564453,0.5014817714691162,-0.045900609344244,0.3392023742198944,0.5529928207397461,0.020937832072377205,0.3450969457626343,0.40654629468917847,-0.023906389251351357,0.3434620499610901,0.46409308910369873,-0.002859557745978236,0.3419570326805115,0.35766327381134033,-0.03899407014250755,0.3150308430194855,0.5536037683486938,0.011875462718307972,0.3301919102668762,0.5596319437026978,-0.03701900690793991,0.32558414340019226,0.4917919635772705,-0.028774892911314964,0.3238610327243805,0.6093474626541138,-0.029008276760578156,0.2897971570491791,0.564460277557373,-0.004104100167751312,0.30995938181877136,0.5840032696723938,-0.04915011674165726,0.30350226163864136,0.5124064683914185,-0.04578406736254692,0.30232346057891846,0.6321380138397217,-0.04177994281053543,0.26274925470352173,0.5828980207443237,-0.020274324342608452,0.28823453187942505,0.5830457210540771,-0.04580441117286682,0.28034189343452454,0.5339853167533875,-0.04545095935463905,0.2811768651008606,0.62282794713974,-0.04156320169568062
0,draw,0.2900134325027466,0.7376031279563904,-6.861331348773092e-05,0.33144664764404297,0.6956503391265869,-0.013765882700681686,0.36233705282211304,0.6206368803977966,-0.02224091999232769,0.3657396733760834,0.5467678904533386,-0.034636013209819794,0.34355008602142334,0.503374457359314,-0.042833417654037476,0.3395802676677704,0.5544661283493042,0.019564978778362274,0.34578803181648254,0.40923577547073364,-0.02939487248659134,0.3436751067638397,0.4662942886352539,-0.0062705716118216515,0.3434576094150543,0.3596936762332916,-0.04669312387704849,0.3153541684150696,0.5554621815681458,0.012573330663144588,0.32839030027389526,0.5653420090675354,-0.03518524765968323,0.3240225613117218,0.49349167943000793,-0.028009504079818726,0.32268232107162476,0.6163197755813599,-0.025827299803495407,0.2901848554611206,0.5663709044456482,-0.0016229983884841204,0.30803558230400085,0.5861009359359741,-0.04735104739665985,0.30131882429122925,0.5140846967697144,-0.04441284388303757,0.30178144574165344,0.6320587992668152,-0.03871193155646324,0.2631666660308838,0.5839622616767883,-0.016566568985581398,0.28493744134902954,0.5835068225860596,-0.043634820729494095,0.27761924266815186,0.5344712734222412,-0.04288520663976669,0.2786084711551666,0.6219913959503174,-0.03810720145702362
0,draw,0.289998859167099,0.7373670935630798,-5.2882489399053156e-05,0.33131396770477295,0.6942675113677979,-0.01104478444904089,0.3624900281429291,0.6225341558456421,-0.021201951429247856,0.3659496605396271,0.5490316152572632,-0.035726964473724365,0.3416651487350464,0.5048246383666992,-0.04532846435904503,0.34038007259368896,0.5540557503700256,0.02539704740047455,0.34542471170425415,0.4063892364501953,-0.01932256482541561,0.3448333144187927,0.4642640948295593,0.0017499749083071947,0.3422873020172119,0.35750406980514526,-0.03403563052415848,0.3157116770744324,0.5548925995826721,0.016607843339443207,0.32945623993873596,0.5662001967430115,-0.03824566677212715,0.32642611861228943,0.496783971786499,-0.02683521993458271,0.3232511878013611,0.6144529581069946,-0.031016092747449875,0.2902217209339142,0.5656806826591492,0.0010548171121627092,0.3091903626918793,0.5889307260513306,-0.047622453421354294,0.3036941885948181,0.5164704918861389,-0.042525701224803925,0.3017890453338623,0.6345973014831543,-0.04015228897333145,0.26275140047073364,0.583259642124176,-0.014665125869214535,0.2874765396118164,0.5845443606376648,-0.04088413715362549,0.27962273359298706,0.5355526208877563,-0.04052580147981644,0.281118243932724,0.621975839138031,-0.03496924787759781
0,draw,0.29016342759132385,0.7372750043869019,-5.5717893701512367e-05,0.3330342769622803,0.6922438740730286,-0.008694954216480255,0.3626463711261749,0.621382474899292,-0.015704767778515816,0.3642248511314392,0.5491576790809631,-0.02739308401942253,0.3412768840789795,0.5049927234649658,-0.03525581210851669,0.3406471610069275,0.5550351142883301,0.02801058255136013,0.3463880121707916,0.4075723886489868,-0.01854737661778927,0.3446461856365204,0.4652419686317444,0.004620881285518408,0.3436829745769501,0.3594285249710083,-0.03590688109397888,0.3160586357116699,0.5566055178642273,0.01841227523982525,0.3312206566333771,0.5672724843025208,-0.033990729600191116,0.32822757959365845,0.4974339008331299,-0.023203419521450996,0.323047935962677,0.6144374012947083,-0.02832409180700779,0.290515661239624,0.5671284794807434,0.00237068859860301,0.30997931957244873,0.5908173322677612,-0.04277379810810089,0.30472707748413086,0.5191351175308228,-0.038973383605480194,0.30137762427330017,0.6338322162628174,-0.03567413240671158,0.26277193427085876,0.5838437080383301,-0.013955885544419289,0.2874074876308441,0.5855296850204468,-0.03895999491214752,0.27994537353515625,0.5364238619804382,-0.03886385262012482,0.2795216739177704,0.6217634677886963,-0.03412850946187973
