,label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0,none,0.2578902244567871,0.9715018272399902,-2.7060083084506914e-05,0.31581664085388184,0.9464417695999146,-0.013363965786993504,0.34961453080177307,0.8949300050735474,-0.017588375136256218,0.36422276496887207,0.830061137676239,-0.017622793093323708,0.3719709515571594,0.7696547508239746,-0.01082773320376873,0.3017447888851166,0.7818899154663086,-0.009752153418958187,0.3201674818992615,0.6280268430709839,-0.008449661545455456,0.31572043895721436,0.6865794658660889,-0.008987706154584885,0.32224005460739136,0.5821244716644287,-0.00936856772750616,0.26586320996284485,0.7718634605407715,-0.004662777297198772,0.2738947868347168,0.5936694145202637,-0.01977178454399109,0.2724512815475464,0.6625670790672302,-0.010854109190404415,0.2746409773826599,0.5412449836730957,-0.028642667457461357,0.23434193432331085,0.7837101221084595,-0.0009780863765627146,0.2344987541437149,0.6130419373512268,-0.01664906181395054,0.23403769731521606,0.6789560914039612,-0.005786999128758907,0.2363297939300537,0.5621801018714905,-0.02841433323919773,0.20512498915195465,0.8128957748413086,0.003661916358396411,0.1842326819896698,0.6853242516517639,-0.013963546603918076,0.1910904347896576,0.7321475148200989,-0.001595758367329836,0.18106669187545776,0.6462013125419617,-0.025019347667694092
0,none,0.25680065155029297,0.9429618716239929,8.48202489578398e-06,0.31313061714172363,0.8884192705154419,-0.026853621006011963,0.34775111079216003,0.8234701156616211,-0.040112290531396866,0.3662324547767639,0.7603500485420227,-0.052287884056568146,0.3808835744857788,0.6987085342407227,-0.062410254031419754,0.31714367866516113,0.7109494209289551,-0.02001303806900978,0.335067480802536,0.5698273777961731,-0.03925779089331627,0.3279259502887726,0.6319625377655029,-0.028809992596507072,0.3400734066963196,0.5130530595779419,-0.05084299296140671,0.28399771451950073,0.7009129524230957,-0.017889278009533882,0.29589566588401794,0.5521164536476135,-0.04443173483014107,0.29045769572257996,0.6203895807266235,-0.02827291749417782,0.2971196174621582,0.48993775248527527,-0.05810648575425148,0.25295180082321167,0.7072411179542542,-0.018675537779927254,0.2598544955253601,0.5604947209358215,-0.040029533207416534,0.25619685649871826,0.6249023675918579,-0.029707906767725945,0.2631727457046509,0.5052785873413086,-0.047791048884391785,0.22334733605384827,0.7303749322891235,-0.022120648995041847,0.21094581484794617,0.614352285861969,-0.04442835971713066,0.21430672705173492,0.6616712808609009,-0.0349898636341095,0.20906054973602295,0.567881166934967,-0.05221540108323097
0,none,0.26082944869995117,0.9038506746292114,1.0411013136035763e-05,0.317730575799942,0.8362901210784912,-0.023659270256757736,0.35442182421684265,0.7697201371192932,-0.04060427471995354,0.3767297863960266,0.7065969109535217,-0.058076050132513046,0.3918715715408325,0.6442044377326965,-0.0751672014594078,0.3235718011856079,0.6755908131599426,-0.03541212156414986,0.34529227018356323,0.536736249923706,-0.07331939041614532,0.3367762863636017,0.5994238257408142,-0.05672193691134453,0.3502212166786194,0.4759158790111542,-0.08684474974870682,0.2922801077365875,0.6643306016921997,-0.036773376166820526,0.3130800127983093,0.519316554069519,-0.07824669778347015,0.30271589756011963,0.5829497575759888,-0.059696342796087265,0.3180181086063385,0.45735830068588257,-0.09203534573316574,0.26300594210624695,0.6655464172363281,-0.039767827838659286,0.27809906005859375,0.5203735828399658,-0.06932546943426132,0.26991915702819824,0.5822976231575012,-0.05699750408530235,0.2842855751514435,0.4659423530101776,-0.07861582189798355,0.2345878928899765,0.6799869537353516,-0.04495711624622345,0.23235414922237396,0.5584092140197754,-0.06890996545553207,0.23182037472724915,0.6071195006370544,-0.060465045273303986,0.23308876156806946,0.5105974674224854,-0.07583339512348175
0,none,0.26592421531677246,0.8636163473129272,-1.8529738099459792e-06,0.323876291513443,0.7960733771324158,-0.016622941941022873,0.3615530729293823,0.729220986366272,-0.030571356415748596,0.3860660791397095,0.670362114906311,-0.047026850283145905,0.4027373194694519,0.6108388304710388,-0.06480879336595535,0.33132243156433105,0.6373727321624756,-0.02450900338590145,0.3540555238723755,0.5065455436706543,-0.05791090428829193,0.34491923451423645,0.5656498670578003,-0.042343106120824814,0.36070388555526733,0.45068737864494324,-0.069994255900383,0.30204570293426514,0.6270201802253723,-0.027924470603466034,0.32288849353790283,0.48944950103759766,-0.06410873681306839,0.31222209334373474,0.549750566482544,-0.04872189462184906,0.32899028062820435,0.43309903144836426,-0.07397468388080597,0.2743239402770996,0.6264613270759583,-0.03345032036304474,0.28918248414993286,0.48714596033096313,-0.05749986320734024,0.2811712622642517,0.545622706413269,-0.04773274436593056,0.2953066825866699,0.4382927417755127,-0.06407768279314041,0.24716463685035706,0.636505663394928,-0.04037177190184593,0.24718180298805237,0.5139980912208557,-0.05318138003349304,0.24526619911193848,0.5637803077697754,-0.04998612776398659,0.2495276778936386,0.4672335982322693,-0.05748462304472923
0,none,0.27107277512550354,0.8252357840538025,-1.1363672456354834e-06,0.32795998454093933,0.7634239196777344,-0.019855119287967682,0.3655276596546173,0.6992441415786743,-0.03943933919072151,0.3916434049606323,0.6417577266693115,-0.059126101434230804,0.40954455733299255,0.5848813056945801,-0.07942797988653183,0.3355076313018799,0.6139819025993347,-0.05595558136701584,0.35841426253318787,0.478376567363739,-0.10434819012880325,0.34860479831695557,0.5401068329811096,-0.08733507245779037,0.3657079339027405,0.4186978042125702,-0.11459407955408096,0.30708324909210205,0.6016479134559631,-0.06142142787575722,0.32959726452827454,0.45926594734191895,-0.11665485054254532,0.3170548975467682,0.5217951536178589,-0.09655947238206863,0.33700433373451233,0.39564818143844604,-0.1313406080007553,0.28062984347343445,0.6001714468002319,-0.06708084046840668,0.2956428825855255,0.45459091663360596,-0.10931499302387238,0.2864036560058594,0.5169835090637207,-0.09435554593801498,0.3015799820423126,0.3975917100906372,-0.12141335010528564,0.2551037073135376,0.6106472611427307,-0.07344300299882889,0.25452759861946106,0.4839373826980591,-0.09854891151189804,0.25232747197151184,0.5352529883384705,-0.0907362848520279,0.2555914521217346,0.4336405098438263,-0.10808579623699188
0,none,0.27706968784332275,0.7879113554954529,-1.3178525477997027e-05,0.3343137204647064,0.7257481813430786,-0.01671557128429413,0.3714803457260132,0.664686918258667,-0.033047866076231,0.3974399268627167,0.6103761792182922,-0.05051127076148987,0.4152555763721466,0.5582696795463562,-0.06957877427339554,0.34160155057907104,0.580201268196106,-0.04257083311676979,0.3625872731208801,0.4548051655292511,-0.08688635379076004,0.35357794165611267,0.5123171806335449,-0.07015050202608109,0.37013503909111023,0.39868128299713135,-0.09571962058544159,0.3139529526233673,0.5675671100616455,-0.048698972910642624,0.33494818210601807,0.43431490659713745,-0.09546792507171631,0.32327789068222046,0.4942611753940582,-0.0774187296628952,0.34237051010131836,0.37491944432258606,-0.1079038456082344,0.2877427041530609,0.5658737421035767,-0.055311646312475204,0.3021632134914398,0.4278870224952698,-0.09021136909723282,0.293376088142395,0.48791515827178955,-0.07800264656543732,0.308357298374176,0.37485769391059875,-0.09939706325531006,0.26174646615982056,0.5761187076568604,-0.06301355361938477,0.2623487710952759,0.4557158946990967,-0.08402831107378006,0.25992339849472046,0.5053943395614624,-0.07770001888275146,0.26428714394569397,0.4078695774078369,-0.09213517606258392
0,none,0.2825976312160492,0.7502484917640686,-7.412097602355061e-06,0.33761826157569885,0.6933014392852783,-0.0175738874822855,0.3744768500328064,0.6376596689224243,-0.032603733241558075,0.3997810184955597,0.585318922996521,-0.049041539430618286,0.4173760414123535,0.5349152088165283,-0.06687631458044052,0.3465951085090637,0.5473974943161011,-0.030136888846755028,0.3673217296600342,0.4229298233985901,-0.06850425899028778,0.3588031828403473,0.47937339544296265,-0.05313706770539284,0.37356001138687134,0.36829861998558044,-0.07713387906551361,0.3198392987251282,0.5333731770515442,-0.034383438527584076,0.3401140868663788,0.4033520519733429,-0.0685160830616951,0.330395370721817,0.46165481209754944,-0.054447099566459656,0.34523722529411316,0.34762823581695557,-0.07771372050046921,0.29395592212677,0.5327584743499756,-0.04000549018383026,0.3075549602508545,0.39806485176086426,-0.06475037336349487,0.3001210391521454,0.45594021677970886,-0.05595064535737038,0.31245869398117065,0.34707751870155334,-0.07112154364585876,0.26711538434028625,0.5435386896133423,-0.04731699451804161,0.26845502853393555,0.4299122393131256,-0.06308448314666748,0.2662527561187744,0.47656333446502686,-0.05839461088180542,0.27051156759262085,0.38332033157348633,-0.06925816833972931
0,none,0.28885596990585327,0.7153955698013306,-3.267650754423812e-07,0.3420136570930481,0.6640174388885498,-0.013725914061069489,0.3784037232398987,0.6130284667015076,-0.02451617456972599,0.40107840299606323,0.560675859451294,-0.03776932880282402,0.4178369641304016,0.5126110315322876,-0.053293243050575256,0.34945449233055115,0.5159868597984314,-0.01415637880563736,0.37208473682403564,0.3909611105918884,-0.03978085517883301,0.36303234100341797,0.44387322664260864,-0.027599303051829338,0.37964940071105957,0.340871125459671,-0.047985803335905075,0.32269802689552307,0.5004697442054749,-0.018155166879296303,0.3398679792881012,0.3676322400569916,-0.038563668727874756,0.33219826221466064,0.4245373010635376,-0.02705615758895874,0.34397584199905396,0.31702977418899536,-0.04681742563843727,0.29771319031715393,0.5001529455184937,-0.024198807775974274,0.30900251865386963,0.3668903708457947,-0.03935842216014862,0.302456259727478,0.42198699712753296,-0.03181099519133568,0.3142138719558716,0.3195892870426178,-0.046338193118572235,0.27159401774406433,0.5128649473190308,-0.032098330557346344,0.27249523997306824,0.40436580777168274,-0.04371952638030052,0.27017074823379517,0.446869432926178,-0.03915813937783241,0.2754656672477722,0.36324211955070496,-0.049379829317331314
0,none,0.2941964566707611,0.6877992153167725,-4.605844515026547e-05,0.34476763010025024,0.6460587978363037,-0.009808255359530449,0.382122278213501,0.5983566641807556,-0.016306249424815178,0.40329235792160034,0.544725239276886,-0.026528462767601013,0.41928136348724365,0.49938520789146423,-0.03647926077246666,0.3530561029911041,0.4906880259513855,0.006786989513784647,0.3747124671936035,0.37177690863609314,-0.0038940091617405415,0.3672711253166199,0.4174913167953491,0.0025529058184474707,0.3814148008823395,0.32939696311950684,-0.01006243284791708,0.3266320526599884,0.4765430986881256,0.0024008790496736765,0.33900052309036255,0.34211671352386475,-0.009756159037351608,0.3342544138431549,0.3948081135749817,-0.0006819232366979122,0.34190142154693604,0.2979193925857544,-0.01612405851483345,0.30185648798942566,0.4789644777774811,-0.006183147430419922,0.31077247858047485,0.3502579629421234,-0.014745529741048813,0.30502358078956604,0.3996337056159973,-0.00904562696814537,0.3160994350910187,0.3076649606227875,-0.021025720983743668,0.27601557970046997,0.49581316113471985,-0.01604236289858818,0.2748940587043762,0.3931456208229065,-0.027335740625858307,0.27322953939437866,0.4321863651275635,-0.021269842982292175,0.2770054340362549,0.3568592667579651,-0.03289736434817314
0,none,0.2936689853668213,0.6667898893356323,-4.948232162860222e-05,0.3435916006565094,0.6332936882972717,-0.006017997395247221,0.38119328022003174,0.5882635116577148,-0.011099111288785934,0.4043121039867401,0.5359623432159424,-0.020374739542603493,0.420322448015213,0.4917702376842499,-0.02926243469119072,0.3541055917739868,0.47802019119262695,0.010570169426500797,0.37533149123191833,0.3579806983470917,0.007820078171789646,0.3680363893508911,0.40220189094543457,0.009009775705635548,0.38141071796417236,0.3208373188972473,0.006333965342491865,0.3277728855609894,0.46381765604019165,0.006145539693534374,0.341025173664093,0.3260175585746765,0.0027547066565603018,0.33598366379737854,0.3764609694480896,0.006353046279400587,0.34409815073013306,0.28592807054519653,-0.00014353661390487105,0.30262839794158936,0.46530425548553467,-0.002217112574726343,0.3124088644981384,0.33667653799057007,-0.004450803156942129,0.3068167269229889,0.3833535313606262,-0.0030733849853277206,0.31755533814430237,0.29799920320510864,-0.006338576786220074,0.2763112783432007,0.48066380620002747,-0.011926263570785522,0.27535444498062134,0.37813153862953186,-0.015027733519673347,0.2739388644695282,0.4146157205104828,-0.012205768376588821,0.2774232029914856,0.3457533121109009,-0.017040785402059555
